,features_importance
alpha106t-4,2.0996585824478734e-05
alpha106t-3,1.221600373838313e-06
alpha106t-20,7.466723615246716e-07
alpha106t-2,6.807669561401151e-07
alpha106t-19,3.245130881283246e-07
alpha106t-18,2.0390481411273746e-05
alpha106t-17,8.774547522400824e-08
alpha106t-16,1.0356873539643619e-07
alpha106t-15,3.5384912109313057e-06
alpha106t-14,0.0
alpha106t-13,6.883912946310443e-05
alpha106t-12,1.6966348988090352e-06
alpha106t-11,7.562067159228538e-06
alpha106t-10,3.529492168449443e-07
alpha106t-1,1.0378043273665217e-05
alpha106t,3.1759132204703726e-05
alpha104t-9,5.883505039481867e-06
alpha104t-8,1.9765256196523565e-05
alpha104t-7,2.1094650589790447e-07
alpha104t-6,2.925758727222386e-06
alpha104t-5,5.2674009307638526e-05
alpha104t-4,4.943964876327965e-05
alpha104t-3,3.9049084923576335e-05
alpha104t-20,1.7574688139171173e-06
alpha104t-2,6.559409698191169e-07
alpha104t-19,7.388223380557196e-05
alpha104t-18,3.559414292290761e-05
alpha104t-17,5.6633795318885204e-05
alpha104t-16,3.9597407102851545e-06
alpha104t-15,6.274140268579452e-07
alpha104t-14,9.407063927740305e-07
alpha104t-13,5.160409398652644e-06
alpha104t-12,2.080811636987998e-06
alpha104t-11,1.0832725560766842e-05
alpha104t-10,5.10121030670902e-06
alpha104t-1,5.4420447562159504e-05
alpha104t,0.000127072286042409
alpha102t-9,4.06379631290332e-06
alpha102t-8,1.618702517728027e-07
alpha102t-7,9.768225810528034e-08
alpha102t-6,4.1900068846619416e-07
alpha102t-5,6.752053915704933e-07
alpha102t-4,2.4172906386679234e-06
alpha102t-3,1.3017642074935357e-05
alpha102t-20,1.3514895419082496e-07
alpha102t-2,3.6891856364542406e-05
alpha102t-19,7.207697172381026e-07
alpha102t-18,6.611450820604911e-06
alpha102t-17,4.506528454669883e-06
alpha102t-16,8.73630509192984e-06
alpha102t-15,6.626341376675857e-07
alpha102t-14,1.0490613024149583e-06
alpha102t-13,1.2914524653514669e-06
alpha102t-12,1.6747634546027444e-06
alpha102t-11,2.962344968451406e-05
alpha102t-10,8.654337220955743e-05
alpha102t-1,2.7688228312957225e-06
alpha102t,6.1437311700469e-06
alpha100t-9,0.0
alpha100t-8,4.64286742022783e-07
alpha100t-7,6.3987890184075866e-06
alpha100t-6,3.6857121585236747e-06
alpha100t-5,6.348189287663901e-05
alpha100t-4,8.272817391543125e-05
alpha100t-3,0.00013536688562659148
alpha100t-20,7.696272353495634e-08
alpha100t-2,0.0
alpha100t-19,3.2461009300193046e-06
alpha100t-18,5.120936521461454e-06
alpha100t-17,8.884848963697575e-07
alpha100t-16,7.835826820964117e-06
alpha100t-15,1.8257779731233015e-06
alpha100t-14,0.0004583115789159024
alpha100t-13,2.5240423047562764e-06
alpha100t-12,1.764158732900975e-06
alpha100t-11,1.1172982373302907e-05
alpha100t-10,4.596775374280923e-05
alpha100t-1,2.9266809937657147e-06
alpha100t,1.019289214974292e-05
